SID:050,5,ALVE1W,RW34L,DEBIL,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALVE1W,RW34L,VATEK,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALVE1W,RW34L,NABKI,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ALVE1W,RW34L,ALVEN,OT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BATH1C,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BATH1C,RW16R,OBVER,OB,E,A,E   , ,   ,CF, ,DIA,OT,D, ,      ,1643,0141,1710,0150,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BATH1C,RW16R,LADEM,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BATH1C,RW16R,EMEXA,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BATH1C,RW16R,SOLAL,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BATH1C,RW16R,TONBI,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BATH1C,RW16R,DENSI,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BATH1C,RW16R,BAT,OE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BATH1E,RW34R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,13000,-,250,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BATH1E,RW34R,ELEDA,OT,P,C,E   , ,   ,CF, ,DIA,OT,D, ,      ,3571,0084,3360,0050, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BATH1E,RW34R,MEBTI,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BATH1E,RW34R,BOSUP,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BATH1E,RW34R,MUXED,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BATH1E,RW34R,LADEM,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BATH1E,RW34R,EMEXA,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BATH1E,RW34R,SOLAL,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BATH1E,RW34R,DENSI,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BATH1E,RW34R,BAT,OE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BATH1M,RW16L,BUDEB,OT,P,C,E   , ,   ,CF, ,DIA,OT,D, ,      ,1392,0102,1560,0100, ,03000,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BATH1M,RW16L,LAGMA,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BATH1M,RW16L,VUVAN,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BATH1M,RW16L,IMRED,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BATH1M,RW16L,TONBI,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BATH1M,RW16L,UKPUX,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BATH1M,RW16L,IVAVA,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BATH1M,RW16L,DENSI,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BATH1M,RW16L,BAT,OE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BATH1W,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BATH1W,RW34L,GETAM,OT,E,A,E   , ,   ,CF, ,DIA,OT,D, ,      ,3349,0110,3210,0083,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BATH1W,RW34L,DASIB,OT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BATH1W,RW34L,LAGNO,OT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BATH1W,RW34L,EMUMO,OT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BATH1W,RW34L,ORBIV,OT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BATH1W,RW34L,TONBI,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BATH1W,RW34L,DENSI,OE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BATH1W,RW34L,BAT,OE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUND1C,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BUND1C,RW16R,OBVER,OB,E,A,E   , ,   ,CF, ,DIA,OT,D, ,      ,1643,0141,1710,0150, ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUND1C,RW16R,NAKAB,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUND1C,RW16R,XALTO,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUND1C,RW16R,ASTOP,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUND1C,RW16R,BUNDU,OB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUND1E,RW34R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,13000,-,250,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BUND1E,RW34R,ELEDA,OT,P,C,E   , ,   ,CF, ,DIA,OT,D, ,      ,3571,0084,3360,0040, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BUND1E,RW34R,MEBTI,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BUND1E,RW34R,BOSUP,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUND1E,RW34R,PUSNO,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUND1E,RW34R,NABIS,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BUND1E,RW34R,GOBLU,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BUND1E,RW34R,BUNDU,OB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUND1M,RW16L,BUDEB,OT,P,C,E   , ,   ,CF, ,DIA,OT,D, ,      ,1392,0102,1560,0100,+,03000,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BUND1M,RW16L,XABAB,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUND1M,RW16L,NOSBI,OT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUND1M,RW16L,BUBEN,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUND1M,RW16L,BUNDU,OB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUND1W,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,BUND1W,RW34L,GETAM,OT,E,A,E   , ,   ,CF, ,DIA,OT,D, ,      ,3349,0110,3210,0080,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUND1W,RW34L,ENELI,OT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUND1W,RW34L,KOBEN,OT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUND1W,RW34L,GIBIN,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUND1W,RW34L,IVIBO,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BUND1W,RW34L,LABOV,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BUND1W,RW34L,GOBLU,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BUND1W,RW34L,BUNDU,OB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOXU1C,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,2,LOXU1C,RW16R,LOXUL,OB,P,C,EE  , ,   ,CF, ,DOH,OT,D, ,      ,1400,0150,1400,0150, ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOXU1M,RW16L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,2,LOXU1M,RW16L,LOXUL,OB,P,C,EE  , ,   ,CF, ,DOH,OT,D, ,      ,1400,0150,1400,0140, ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MUXO1E,RW34R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,2,MUXO1E,RW34R,MUXOP,OB,P,C,EE  , ,   ,CF, ,DOH,OT,D, ,      ,3550,0150,3550,0120, ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MUXO1W,RW34L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,2,MUXO1W,RW34L,MUXOP,OB,P,C,EE  , ,   ,CF, ,DOH,OT,D, ,      ,3550,0150,3550,0120, ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAML1C,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,NAML1C,RW16R,OBVER,OB,E,A,E   , ,   ,CF, ,DIA,OT,D, ,      ,1643,0141,1710,0150, ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NAML1C,RW16R,NAKAB,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NAML1C,RW16R,XALTO,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NAML1C,RW16R,ASTOP,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NAML1C,RW16R,NAMLA,OM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAML1E,RW34R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,13000,-,250,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,NAML1E,RW34R,ELEDA,OT,P,C,E   , ,   ,CF, ,DIA,OT,D, ,      ,3571,0084,3360,0040, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,NAML1E,RW34R,MEBTI,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,NAML1E,RW34R,BOSUP,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NAML1E,RW34R,PUSNO,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NAML1E,RW34R,NABIS,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NAML1E,RW34R,GOBLU,OB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NAML1E,RW34R,NAMLA,OM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAML1M,RW16L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,13000, ,   ,    ,   ,OTHH,OT,P,A, , , , ;
SID:020,5,NAML1M,RW16L,TORKO,OT,P,C,E   , ,   ,CF, ,DIA,OT,D, ,      ,1242,0057,1560,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NAML1M,RW16L,PASAV,OT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
